date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:12:56	154811/154811	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:cfad631b4fb2bf74b19581b3c8a04cd7%22	https://nailzbydev.com/collections/liner-gels/products/liner-gel-strawberry-milk	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/collections/liner-gels/products/liner-gel-strawberry-milk.html	(from https://nailzbydev.com/collections/liner-gels)
21:12:56	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2003:12:55%20GMT	https://nailzbydev.com/cdn/shop/products/image_29ec0845-9797-49fb-a208-85a8250d586a_%7Bwidth%7Dx.jpg?v=1679373738	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/image_29ec0845-9797-49fb-a208-85a8250d586a_{width}x23ce.jpg	(from https://nailzbydev.com/collections/liner-gels)
21:12:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:12:56%20GMT	http://nailzbydev.com/cdn/shop/products/image_29ec0845-9797-49fb-a208-85a8250d586a_250x250@2x.jpg?v=1679373738	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/image_29ec0845-9797-49fb-a208-85a8250d586a_250x250@2x23ce.jpg	(from https://nailzbydev.com/collections/liner-gels)
21:12:57	54719/54719	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jul%202023%2008:34:13%20GMT	https://nailzbydev.com/cdn/shop/products/image_29ec0845-9797-49fb-a208-85a8250d586a_250x250@2x.jpg?v=1679373738	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/image_29ec0845-9797-49fb-a208-85a8250d586a_250x250@2x23ce.jpg	(from https://nailzbydev.com/collections/liner-gels)
21:12:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:12:57%20GMT	http://nailzbydev.com/cdn/shop/files/image_fed50dd7-5fc1-474a-bb24-3785159751da_{width}x.jpg?v=1688243473	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/files/image_fed50dd7-5fc1-474a-bb24-3785159751da_{width}x2e2b.jpg	(from https://nailzbydev.com/collections/liner-gels)
21:12:59	154637/154637	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:70a3dcdcc1660f7df6cd0c4a274a7191%22	https://nailzbydev.com/collections/liner-gels/products/liner-gel-gold-digger-2	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/collections/liner-gels/products/liner-gel-gold-digger-2.html	(from https://nailzbydev.com/collections/liner-gels)
21:12:59	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2003:12:58%20GMT	https://nailzbydev.com/cdn/shop/files/image_fed50dd7-5fc1-474a-bb24-3785159751da_%7Bwidth%7Dx.jpg?v=1688243473	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/files/image_fed50dd7-5fc1-474a-bb24-3785159751da_{width}x2e2b.jpg	(from https://nailzbydev.com/collections/liner-gels)
21:12:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:12:59%20GMT	http://nailzbydev.com/cdn/shop/files/image_fed50dd7-5fc1-474a-bb24-3785159751da_250x250@2x.jpg?v=1688243473	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/files/image_fed50dd7-5fc1-474a-bb24-3785159751da_250x250@2x2e2b.jpg	(from https://nailzbydev.com/collections/liner-gels)
21:13:00	57702/57702	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jul%202023%2008:33:59%20GMT	https://nailzbydev.com/cdn/shop/files/image_fed50dd7-5fc1-474a-bb24-3785159751da_250x250@2x.jpg?v=1688243473	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/files/image_fed50dd7-5fc1-474a-bb24-3785159751da_250x250@2x2e2b.jpg	(from https://nailzbydev.com/collections/liner-gels)
21:13:01	155129/155129	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:79ac38daba9ca90f4c6312a33729f8a5%22	https://nailzbydev.com/collections/liner-gels/products/liner-gel-platinum	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/collections/liner-gels/products/liner-gel-platinum.html	(from https://nailzbydev.com/collections/liner-gels)
21:13:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:13:01%20GMT	http://nailzbydev.com/cdn/shop/products/image_e79388f4-3fcf-470d-a705-2e5c5eb44cbf_{width}x.jpg?v=1669601947	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/image_e79388f4-3fcf-470d-a705-2e5c5eb44cbf_{width}x5a43.jpg	(from https://nailzbydev.com/collections/liner-gels)
21:13:01	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2003:13:01%20GMT	https://nailzbydev.com/cdn/shop/products/image_e79388f4-3fcf-470d-a705-2e5c5eb44cbf_%7Bwidth%7Dx.jpg?v=1669601947	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/image_e79388f4-3fcf-470d-a705-2e5c5eb44cbf_{width}x5a43.jpg	(from https://nailzbydev.com/collections/liner-gels)
21:13:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:13:02%20GMT	http://nailzbydev.com/cdn/shop/products/image_e79388f4-3fcf-470d-a705-2e5c5eb44cbf_250x250@2x.jpg?v=1669601947	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/image_e79388f4-3fcf-470d-a705-2e5c5eb44cbf_250x250@2x5a43.jpg	(from https://nailzbydev.com/collections/liner-gels)
21:13:03	39866/39866	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2003:13:02%20GMT	https://nailzbydev.com/cdn/shop/products/image_e79388f4-3fcf-470d-a705-2e5c5eb44cbf_250x250@2x.jpg?v=1669601947	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/image_e79388f4-3fcf-470d-a705-2e5c5eb44cbf_250x250@2x5a43.jpg	(from https://nailzbydev.com/collections/liner-gels)
21:13:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:13:03%20GMT	http://nailzbydev.com/cdn/shop/products/image_c6928666-56c1-4c94-97f5-4cf13d3a9860_{width}x.jpg?v=1669601965	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/image_c6928666-56c1-4c94-97f5-4cf13d3a9860_{width}x92b5.jpg	(from https://nailzbydev.com/collections/liner-gels)
21:13:05	154428/154428	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:3850ee41578065029267c74dd3fb0094%22	https://nailzbydev.com/collections/liner-gels/products/liner-so-icy	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/collections/liner-gels/products/liner-so-icy.html	(from https://nailzbydev.com/collections/liner-gels)
21:13:05	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2003:13:04%20GMT	https://nailzbydev.com/cdn/shop/products/image_c6928666-56c1-4c94-97f5-4cf13d3a9860_%7Bwidth%7Dx.jpg?v=1669601965	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/image_c6928666-56c1-4c94-97f5-4cf13d3a9860_{width}x92b5.jpg	(from https://nailzbydev.com/collections/liner-gels)
21:13:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:13:05%20GMT	http://nailzbydev.com/cdn/shop/products/image_c6928666-56c1-4c94-97f5-4cf13d3a9860_250x250@2x.jpg?v=1669601965	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/image_c6928666-56c1-4c94-97f5-4cf13d3a9860_250x250@2x92b5.jpg	(from https://nailzbydev.com/collections/liner-gels)
21:13:06	49094/49094	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2003:13:06%20GMT	https://nailzbydev.com/cdn/shop/products/image_c6928666-56c1-4c94-97f5-4cf13d3a9860_250x250@2x.jpg?v=1669601965	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/image_c6928666-56c1-4c94-97f5-4cf13d3a9860_250x250@2x92b5.jpg	(from https://nailzbydev.com/collections/liner-gels)
21:13:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:13:07%20GMT	http://nailzbydev.com/cdn/shop/products/image_4ec462be-b466-49a3-9516-bd81872a953c_{width}x.jpg?v=1654739069	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/image_4ec462be-b466-49a3-9516-bd81872a953c_{width}xd8e7.jpg	(from https://nailzbydev.com/collections/liner-gels)
21:13:10	164092/164092	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:4851f3f3432fe94ec852dd987cf2a95a%22	https://nailzbydev.com/collections/liner-gels/products/molten-metal-gel-paint	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/collections/liner-gels/products/molten-metal-gel-paint.html	(from https://nailzbydev.com/collections/liner-gels)
21:13:10	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2003:13:08%20GMT	https://nailzbydev.com/cdn/shop/products/image_4ec462be-b466-49a3-9516-bd81872a953c_%7Bwidth%7Dx.jpg?v=1654739069	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/image_4ec462be-b466-49a3-9516-bd81872a953c_{width}xd8e7.jpg	(from https://nailzbydev.com/collections/liner-gels)
21:13:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:13:10%20GMT	http://nailzbydev.com/cdn/shop/products/image_4ec462be-b466-49a3-9516-bd81872a953c_250x250@2x.jpg?v=1654739069	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/image_4ec462be-b466-49a3-9516-bd81872a953c_250x250@2xd8e7.jpg	(from https://nailzbydev.com/collections/liner-gels)
21:13:11	40829/40829	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2003:13:10%20GMT	https://nailzbydev.com/cdn/shop/products/image_4ec462be-b466-49a3-9516-bd81872a953c_250x250@2x.jpg?v=1654739069	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/image_4ec462be-b466-49a3-9516-bd81872a953c_250x250@2xd8e7.jpg	(from https://nailzbydev.com/collections/liner-gels)
21:13:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:13:11%20GMT	http://nailzbydev.com/cdn/shop/products/70275242-B31B-4786-8AA5-A1F507363E10_{width}x.jpg?v=1654456625	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/70275242-B31B-4786-8AA5-A1F507363E10_{width}xe99a.jpg	(from https://nailzbydev.com/collections/liner-gels)
21:13:13	190236/190236	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:1e9c4fa5e8114ed7480703151d3a2e4d%22	https://nailzbydev.com/collections/liner-gels/products/the-y2k-summer-collection	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/collections/liner-gels/products/the-y2k-summer-collection.html	(from https://nailzbydev.com/collections/liner-gels)
21:13:13	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2003:13:12%20GMT	https://nailzbydev.com/cdn/shop/products/70275242-B31B-4786-8AA5-A1F507363E10_%7Bwidth%7Dx.jpg?v=1654456625	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/70275242-B31B-4786-8AA5-A1F507363E10_{width}xe99a.jpg	(from https://nailzbydev.com/collections/liner-gels)
21:13:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:13:13%20GMT	http://nailzbydev.com/cdn/shop/products/70275242-B31B-4786-8AA5-A1F507363E10_250x250@2x.jpg?v=1654456625	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/70275242-B31B-4786-8AA5-A1F507363E10_250x250@2xe99a.jpg	(from https://nailzbydev.com/collections/liner-gels)
21:13:14	71376/71376	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2003:13:14%20GMT	https://nailzbydev.com/cdn/shop/products/70275242-B31B-4786-8AA5-A1F507363E10_250x250@2x.jpg?v=1654456625	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/70275242-B31B-4786-8AA5-A1F507363E10_250x250@2xe99a.jpg	(from https://nailzbydev.com/collections/liner-gels)
21:13:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:13:14%20GMT	http://nailzbydev.com/cdn/shop/products/Facetune_26-05-2022-17-39-25_{width}x.jpg?v=1653608219	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/Facetune_26-05-2022-17-39-25_{width}x66c7.jpg	(from https://nailzbydev.com/collections/liner-gels)
21:13:17	153602/153602	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:6c0eee942316af4c845879944fea5315%22	https://nailzbydev.com/collections/liner-gels/products/liner-gel-spice-girl	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/collections/liner-gels/products/liner-gel-spice-girl.html	(from https://nailzbydev.com/collections/liner-gels)
21:13:17	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2003:13:15%20GMT	https://nailzbydev.com/cdn/shop/products/Facetune_26-05-2022-17-39-25_%7Bwidth%7Dx.jpg?v=1653608219	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/Facetune_26-05-2022-17-39-25_{width}x66c7.jpg	(from https://nailzbydev.com/collections/liner-gels)
21:13:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:13:16%20GMT	http://nailzbydev.com/cdn/shop/products/Facetune_26-05-2022-17-39-25_250x250@2x.jpg?v=1653608219	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/Facetune_26-05-2022-17-39-25_250x250@2x66c7.jpg	(from https://nailzbydev.com/collections/liner-gels)
21:13:17	67497/67497	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jul%202023%2008:34:08%20GMT	https://nailzbydev.com/cdn/shop/products/Facetune_26-05-2022-17-39-25_250x250@2x.jpg?v=1653608219	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/Facetune_26-05-2022-17-39-25_250x250@2x66c7.jpg	(from https://nailzbydev.com/collections/liner-gels)
21:13:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:13:17%20GMT	http://nailzbydev.com/cdn/shop/products/Facetune_26-05-2022-17-38-27_{width}x.jpg?v=1653608761	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/Facetune_26-05-2022-17-38-27_{width}x4a6c.jpg	(from https://nailzbydev.com/collections/liner-gels)
21:13:20	153556/153556	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:adc847b2f7e0e115bcf0e459905e3d28%22	https://nailzbydev.com/collections/liner-gels/products/liner-gel-grape-soda	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/collections/liner-gels/products/liner-gel-grape-soda.html	(from https://nailzbydev.com/collections/liner-gels)
21:13:20	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2003:13:19%20GMT	https://nailzbydev.com/cdn/shop/products/Facetune_26-05-2022-17-38-27_%7Bwidth%7Dx.jpg?v=1653608761	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/Facetune_26-05-2022-17-38-27_{width}x4a6c.jpg	(from https://nailzbydev.com/collections/liner-gels)
21:13:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:13:20%20GMT	http://nailzbydev.com/cdn/shop/products/Facetune_26-05-2022-17-38-27_250x250@2x.jpg?v=1653608761	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/Facetune_26-05-2022-17-38-27_250x250@2x4a6c.jpg	(from https://nailzbydev.com/collections/liner-gels)
21:13:20	66111/66111	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2003:13:20%20GMT	https://nailzbydev.com/cdn/shop/products/Facetune_26-05-2022-17-38-27_250x250@2x.jpg?v=1653608761	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/Facetune_26-05-2022-17-38-27_250x250@2x4a6c.jpg	(from https://nailzbydev.com/collections/liner-gels)
21:13:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:13:21%20GMT	http://nailzbydev.com/cdn/shop/products/Facetune_26-05-2022-17-39-06_{width}x.jpg?v=1653608040	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/Facetune_26-05-2022-17-39-06_{width}x5a10.jpg	(from https://nailzbydev.com/collections/liner-gels)
21:13:23	153969/153969	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:8323d1ad7b80f0b54da6e9fe0a49b470%22	https://nailzbydev.com/collections/liner-gels/products/liner-gel-blue-da-ba-dee	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/collections/liner-gels/products/liner-gel-blue-da-ba-dee.html	(from https://nailzbydev.com/collections/liner-gels)
21:13:23	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2003:13:22%20GMT	https://nailzbydev.com/cdn/shop/products/Facetune_26-05-2022-17-39-06_%7Bwidth%7Dx.jpg?v=1653608040	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/Facetune_26-05-2022-17-39-06_{width}x5a10.jpg	(from https://nailzbydev.com/collections/liner-gels)
21:13:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:13:23%20GMT	http://nailzbydev.com/cdn/shop/products/Facetune_26-05-2022-17-39-06_250x250@2x.jpg?v=1653608040	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/Facetune_26-05-2022-17-39-06_250x250@2x5a10.jpg	(from https://nailzbydev.com/collections/liner-gels)
21:13:24	64752/64752	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2003:13:23%20GMT	https://nailzbydev.com/cdn/shop/products/Facetune_26-05-2022-17-39-06_250x250@2x.jpg?v=1653608040	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/Facetune_26-05-2022-17-39-06_250x250@2x5a10.jpg	(from https://nailzbydev.com/collections/liner-gels)
21:13:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:13:24%20GMT	http://nailzbydev.com/cdn/shop/products/Facetune_26-05-2022-17-39-37_{width}x.jpg?v=1653607805	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/Facetune_26-05-2022-17-39-37_{width}x1c17.jpg	(from https://nailzbydev.com/collections/liner-gels)
21:13:26	153088/153088	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:63b0d7c207998aa2f75af325bafec4e2%22	https://nailzbydev.com/collections/liner-gels/products/liner-gel-solo-cup	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/collections/liner-gels/products/liner-gel-solo-cup.html	(from https://nailzbydev.com/collections/liner-gels)
21:13:26	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2003:13:25%20GMT	https://nailzbydev.com/cdn/shop/products/Facetune_26-05-2022-17-39-37_%7Bwidth%7Dx.jpg?v=1653607805	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/Facetune_26-05-2022-17-39-37_{width}x1c17.jpg	(from https://nailzbydev.com/collections/liner-gels)
21:13:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:13:26%20GMT	http://nailzbydev.com/cdn/shop/products/Facetune_26-05-2022-17-39-37_250x250@2x.jpg?v=1653607805	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/Facetune_26-05-2022-17-39-37_250x250@2x1c17.jpg	(from https://nailzbydev.com/collections/liner-gels)
21:13:27	77921/77921	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2003:13:27%20GMT	https://nailzbydev.com/cdn/shop/products/Facetune_26-05-2022-17-39-37_250x250@2x.jpg?v=1653607805	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/Facetune_26-05-2022-17-39-37_250x250@2x1c17.jpg	(from https://nailzbydev.com/collections/liner-gels)
21:13:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:13:27%20GMT	http://nailzbydev.com/cdn/shop/products/Facetune_26-05-2022-17-37-52_{width}x.jpg?v=1653608882	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/Facetune_26-05-2022-17-37-52_{width}x2928.jpg	(from https://nailzbydev.com/collections/liner-gels)
21:13:29	153033/153033	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:d0e90b0988d872a5bc9b64a2b68cbb0b%22	https://nailzbydev.com/collections/liner-gels/products/liner-gel-slime-time	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/collections/liner-gels/products/liner-gel-slime-time.html	(from https://nailzbydev.com/collections/liner-gels)
21:13:29	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2003:13:28%20GMT	https://nailzbydev.com/cdn/shop/products/Facetune_26-05-2022-17-37-52_%7Bwidth%7Dx.jpg?v=1653608882	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/Facetune_26-05-2022-17-37-52_{width}x2928.jpg	(from https://nailzbydev.com/collections/liner-gels)
21:13:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:13:29%20GMT	http://nailzbydev.com/cdn/shop/products/Facetune_26-05-2022-17-37-52_250x250@2x.jpg?v=1653608882	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/Facetune_26-05-2022-17-37-52_250x250@2x2928.jpg	(from https://nailzbydev.com/collections/liner-gels)
